"","Site","Unique ID","Outplant.Date","Tag.Num","Project Type","Attachment Method","Plug Type","Geno Layout","Num.Frags.Array","Species","Geno","Time.Point","Monitoring.Date","Num.Dead.Old","Num.Dead.New","Num.Missing","Num.Predation","Perc.Partial.Mortality.Old","Perc.Partial.Mortality.New","Fish.Predation","Snails","Disease","Bleaching","Overall.Condition","Fusion","Comments","Perc.Survival","Location"
"362","DL_M_5","44414-DL_M_5-X-94",2021-08-06,"X-94","Restoration","plug/epoxy","ce","grouped",10,"OFAV","OF656","One.Year",2022-07-25,"1","0","0","0",30,0,"N","N","N","N","2",2,"0",70,"Dogsleg"
"363","DL_M_5","44414-DL_M_5-X-95",2021-08-06,"X-95","Restoration","plug/epoxy","ce","grouped",10,"OFAV","OF662","One.Year",2022-07-25,"10","0","0","0",0,0,"N","N","N","N","4",4,"0",100,"Dogsleg"
"364","DL_M_5","44414-DL_M_5-X-96",2021-08-06,"X-96","Restoration","plug/epoxy","ce","grouped",10,"OFAV","OF668","One.Year",2022-07-25,"9","0","0","0",8,0,"N","N","N","N","3",4,"0",92,"Dogsleg"
"365","DL_M_7","44767-DL_M_7-X133",2022-07-25,"X133","Restoration","net/cement","cp","grouped",16,"OFAV","OF800","One.Month",2022-08-26,"0","0","2","0",0,0,"N","N","N","N","2",4,"2 frags popped off",100,"Dogsleg"
"366","DL_M_7","44767-DL_M_7-X132",2022-07-25,"X132","Restoration","net/epoxy","co","grouped",25,"OFAV","OF800","One.Month",2022-08-26,"0","0","3","0",0,0,"N","N","N","N","2",4,"3 frags popped off",100,"Dogsleg"
"367","DL_M_7","44767-DL_M_7-X132",2022-07-25,"X132","Restoration","net/epoxy","co","grouped",25,"OFAV","OF800","One.Year",2023-08-20,"0","0","3","0",0,0,"N","N","N","Y","3",4,"entirely bleached, but not dead yet",100,"Dogsleg"
"368","DL_M_7","44767-DL_M_7-X133",2022-07-25,"X133","Restoration","net/cement","cp","grouped",16,"OFAV","OF800","One.Year",2023-08-20,"0","0","2","0",0,0,"N","N","N","Y","3",4,"entirely bleached, but not dead yet",100,"Dogsleg"
"369","DL_M_7","44767-DL_M_7-X134",2022-07-25,"X134","Restoration","net","co","grouped",15,"OFAV","OF800","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"entirely bleached, but not dead yet",100,"Dogsleg"
"370","DL_M_7","44767-DL_M_7-X139",2022-07-25,"X139","Restoration","net/epoxy","cp","grouped",25,"OFAV","OF801","One.Year",2023-08-20,"9","0","0","0",0,0,"N","N","N","Y","3",4,"bleached but not yet dead",100,"Dogsleg"
"371","DL_M_7","44767-DL_M_7-X140",2022-07-25,"X140","Restoration","net","co","grouped",18,"OFAV","OF801","One.Year",2023-08-20,"0","14","0","0",0,0,"N","N","N","Y","4",4,"bleached and dead",100,"Dogsleg"
"372","DL_M_7","44767-DL_M_7-X141",2022-07-25,"X141","Restoration","net","cp","grouped",15,"OFAV","OF801","One.Year",2023-08-20,"4","0","0","0",0,0,"N","N","N","Y","3",4,"bleached but not dead",100,"Dogsleg"
"373","DL_M_7","44767-DL_M_7-X141",2022-07-25,"X141","Restoration","net","cp","grouped",15,"OFAV","OF801","One.Month",2022-08-26,"0","0","2","0",0,0,"N","N","N","N","2",4,"2 frags popped off",100,"Dogsleg"
"374","DL_M_7","44767-DL_M_7-X134",2022-07-25,"X134","Restoration","net","co","grouped",15,"OFAV","OF800","One.Month",2022-08-26,"0","0","1","0",0,0,"N","N","N","N","2",4,"1 frag popped off",100,"Dogsleg"
"375","DL_M_7","44767-DL_M_7-X139",2022-07-25,"X139","Restoration","net/epoxy","cp","grouped",25,"OFAV","OF801","One.Month",2022-08-26,"0","0","4","0",0,0,"N","N","N","N","2",4,"4 frags popped off",100,"Dogsleg"
"376","DL_M_7","44767-DL_M_7-X140",2022-07-25,"X140","Restoration","net","co","grouped",18,"OFAV","OF801","One.Month",2022-08-26,"0","0","1","0",0,0,"N","N","N","N","2",4,"1 frag popped off",100,"Dogsleg"
"377","DL_M_8","44860-DL_M_8-X174",2022-10-26,"X174","Restoration","nail/epoxy","co/mesh","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"378","DL_M_8","44860-DL_M_8-X175",2022-10-26,"X175","Restoration","plug/epoxy","ce","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"379","DL_M_8","44860-DL_M_8-X176",2022-10-26,"X176","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",2,"0",100,"Dogsleg"
"380","DL_M_8","44860-DL_M_8-X177",2022-10-26,"X177","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",2,"0",100,"Dogsleg"
"381","DL_M_8","44860-DL_M_8-X178",2022-10-26,"X178","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","1","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"382","DL_M_8","44860-DL_M_8-X174",2022-10-26,"X174","Restoration","nail/epoxy","co/mesh","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"383","DL_M_8","44860-DL_M_8-X175",2022-10-26,"X175","Restoration","plug/epoxy","ce","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"384","DL_M_8","44860-DL_M_8-X176",2022-10-26,"X176","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",3,"0",100,"Dogsleg"
"385","DL_M_8","44860-DL_M_8-X177",2022-10-26,"X177","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"386","DL_M_8","44860-DL_M_8-X178",2022-10-26,"X178","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"387","DL_M_8","44860-DL_M_8-X179",2022-10-26,"X179","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"388","DL_M_8","44860-DL_M_8-X180",2022-10-26,"X180","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"389","DL_M_8","44860-DL_M_8-X181",2022-10-26,"X181","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF773","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"390","DL_M_8","44860-DL_M_8-X182",2022-10-26,"X182","Restoration","nail/epoxy","ce/rubber","grouped",4,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"391","DL_M_8","44860-DL_M_8-X183",2022-10-26,"X183","Restoration","nail/epoxy","co/mesh","grouped",4,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"odd coloration (was there when outplanted)",100,"Dogsleg"
"392","DL_M_8","44860-DL_M_8-X184",2022-10-26,"X184","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"odd coloration (was there when outplanted)",100,"Dogsleg"
"393","DL_M_8","44860-DL_M_8-X185",2022-10-26,"X185","Restoration","nail/epoxy","me","grouped",5,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"394","DL_M_8","44860-DL_M_8-X186",2022-10-26,"X186","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"odd coloration (was there when outplanted)",100,"Dogsleg"
"395","DL_M_8","44860-DL_M_8-X187",2022-10-26,"X187","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"odd coloration (was there when outplanted)",100,"Dogsleg"
"396","DL_M_8","44860-DL_M_8-X188",2022-10-26,"X188","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"odd coloration (was there when outplanted)",100,"Dogsleg"
"397","DL_M_8","44860-DL_M_8-X189",2022-10-26,"X189","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF774","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"odd coloration (was there when outplanted)",100,"Dogsleg"
"398","DL_M_8","44860-DL_M_8-X190",2022-10-26,"X190","Restoration","nail/epoxy","ce/rubber","grouped",4,"OFAV","OF775","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"399","DL_M_8","44860-DL_M_8-X191",2022-10-26,"X191","Restoration","nail/epoxy","ce","grouped",4,"OFAV","OF775","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",3,"0",100,"Dogsleg"
"400","DL_M_8","44860-DL_M_8-X192",2022-10-26,"X192","Restoration","nail/epoxy","me","grouped",6,"OFAV","OF775","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",2,"0",100,"Dogsleg"
"401","DL_M_8","44860-DL_M_8-X193",2022-10-26,"X193","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF775","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",3,"0",100,"Dogsleg"
"402","DL_M_8","44860-DL_M_8-X194",2022-10-26,"X194","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF775","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"403","DL_M_8","44860-DL_M_8-X195",2022-10-26,"X195","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF775","One.Month",2022-12-12,"0","0","2","0",0,0,"N","N","N","N","2",4,"0",100,"Dogsleg"
"404","DL_M_8","44860-DL_M_8-X196",2022-10-26,"X196","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF775","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"405","DL_M_8","44860-DL_M_8-X197",2022-10-26,"X197","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF775","One.Month",2022-12-12,"0","0","0","0",0,0,"N","N","N","N","1",4,"0",100,"Dogsleg"
"406","DL_M_8","44860-DL_M_8-X180",2022-10-26,"X180","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"407","DL_M_8","44860-DL_M_8-X181",2022-10-26,"X181","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"408","DL_M_8","44860-DL_M_8-X182",2022-10-26,"X182","Restoration","nail/epoxy","ce/rubber","grouped",4,"OFAV","OF774","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"409","DL_M_8","44860-DL_M_8-X183",2022-10-26,"X183","Restoration","nail/epoxy","co/mesh","grouped",4,"OFAV","OF774","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"410","DL_M_8","44860-DL_M_8-X184",2022-10-26,"X184","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF774","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"411","DL_M_8","44860-DL_M_8-X185",2022-10-26,"X185","Restoration","nail/epoxy","me","grouped",5,"OFAV","OF774","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"412","DL_M_8","44860-DL_M_8-X186",2022-10-26,"X186","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF774","One.Year",2023-08-20,"0","0","1","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"413","DL_M_8","44860-DL_M_8-X187",2022-10-26,"X187","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF774","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",2,"0",100,"Dogsleg"
"414","DL_M_8","44860-DL_M_8-X188",2022-10-26,"X188","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF774","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"415","DL_M_8","44860-DL_M_8-X189",2022-10-26,"X189","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF774","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"416","DL_M_8","44860-DL_M_8-X190",2022-10-26,"X190","Restoration","nail/epoxy","ce/rubber","grouped",4,"OFAV","OF775","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"417","DL_M_8","44860-DL_M_8-X191",2022-10-26,"X191","Restoration","nail/epoxy","ce","grouped",4,"OFAV","OF775","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",1,"0",100,"Dogsleg"
"418","DL_M_8","44860-DL_M_8-X179",2022-10-26,"X179","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF773","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",4,"0",100,"Dogsleg"
"419","DL_M_8","44860-DL_M_8-X193",2022-10-26,"X193","Restoration","nail/epoxy","me","grouped",4,"OFAV","OF775","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",1,"0",100,"Dogsleg"
"420","DL_M_8","44860-DL_M_8-X194",2022-10-26,"X194","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF775","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",1,"0",100,"Dogsleg"
"421","DL_M_8","44860-DL_M_8-X195",2022-10-26,"X195","Restoration","nail/epoxy","pl","grouped",4,"OFAV","OF775","One.Year",2023-08-20,"0","0","3","0",0,0,"N","N","N","Y","3",1,"0",100,"Dogsleg"
"422","DL_M_8","44860-DL_M_8-X196",2022-10-26,"X196","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF775","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",1,"0",100,"Dogsleg"
"423","DL_M_8","44860-DL_M_8-X197",2022-10-26,"X197","Restoration","nail/epoxy","bp","grouped",4,"OFAV","OF775","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",1,"0",100,"Dogsleg"
"424","DL_M_8","44860-DL_M_8-X192",2022-10-26,"X192","Restoration","nail/epoxy","me","grouped",6,"OFAV","OF775","One.Year",2023-08-20,"0","0","0","0",0,0,"N","N","N","Y","3",1,"0",100,"Dogsleg"
"425","ENZ_M_1","43804-ENZ_M_1-2",2019-12-05,"2","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF1","One.Month",2020-01-07,"0","0","0","10",20,0,"Y","N","N","N","2",0,"0",80,"Site V"
"426","ENZ_M_1","43804-ENZ_M_1-3",2019-12-05,"3","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF1","One.Month",2020-01-07,"0","0","0","15",25,2,"Y","N","N","N","3",0,"Mottled - assuming from predation and recovery?",73,"Site V"
"427","ENZ_M_1","43804-ENZ_M_1-1",2019-12-05,"1","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF1","One.Month",2020-01-07,"0","0","0","10",20,5,"Y","N","N","N","3",0,"Heavy predation. New white skeleton visible on 4 plugs.",75,"Site V"
"428","ENZ_M_1","43804-ENZ_M_1-1",2019-12-05,"1","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF1","One.Year",2021-01-21,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"Site V"
"429","ENZ_M_1","43804-ENZ_M_1-2",2019-12-05,"2","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF1","One.Year",2021-01-21,"0","0","0","0",0,2,"Y","N","N","N","1",0,"0",98,"Site V"
"430","ENZ_M_1","43804-ENZ_M_1-3",2019-12-05,"3","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF1","One.Year",2021-01-21,"0","0","0","0",2,0,"N","N","N","N","1",0,"0",98,"Site V"
"431","HH_M_1","43402-HH_M_1-33",2018-10-29,"33","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Tissue fusing",100,"Higgs Heads"
"432","HH_M_1","43402-HH_M_1-21",2018-10-29,"21","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"433","HH_M_1","43402-HH_M_1-3",2018-10-29,"3","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"434","HH_M_1","43402-HH_M_1-10",2018-10-29,"10","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"435","HH_M_1","43402-HH_M_1-31",2018-10-29,"31","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Tissue fusing",100,"Higgs Heads"
"436","HH_M_1","43402-HH_M_1-32",2018-10-29,"32","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"437","HH_M_1","43402-HH_M_1-7",2018-10-29,"7","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",10,0,"N","N","N","N","0",0,"1 plug with old mortality, healthy tissue remains",90,"Higgs Heads"
"438","HH_M_1","43402-HH_M_1-4",2018-10-29,"4","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"439","HH_M_1","43402-HH_M_1-11",2018-10-29,"11","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"440","HH_M_1","43402-HH_M_1-2",2018-10-29,"2","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"441","HH_M_1","43402-HH_M_1-11",2018-10-29,"11","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"442","HH_M_1","43402-HH_M_1-8",2018-10-29,"8","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"443","HH_M_1","43402-HH_M_1-5",2018-10-29,"5","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"444","HH_M_1","43402-HH_M_1-6",2018-10-29,"6","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"445","HH_M_1","43402-HH_M_1-17",2018-10-29,"17","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"446","HH_M_1","43402-HH_M_1-17",2018-10-29,"17","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"447","HH_M_1","43402-HH_M_1-9",2018-10-29,"9","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",10,0,"N","N","N","N","0",0,"1 plug with old mortality, healthy tissue remains",90,"Higgs Heads"
"448","HH_M_1","43402-HH_M_1-10",2018-10-29,"10","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"449","HH_M_1","43402-HH_M_1-20",2018-10-29,"20","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"450","HH_M_1","43402-HH_M_1-6",2018-10-29,"6","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"451","HH_M_1","43402-HH_M_1-18",2018-10-29,"18","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"452","HH_M_1","43402-HH_M_1-19",2018-10-29,"19","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"453","HH_M_1","43402-HH_M_1-9",2018-10-29,"9","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,1,"N","N","N","N","0",0,"1@5%",99,"Higgs Heads"
"454","HH_M_1","43402-HH_M_1-1",2018-10-29,"1","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"455","HH_M_1","43402-HH_M_1-7",2018-10-29,"7","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"456","HH_M_1","43402-HH_M_1-8",2018-10-29,"8","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,4,"N","N","N","N","0",0,"1@20%",96,"Higgs Heads"
"457","HH_M_1","43402-HH_M_1-16",2018-10-29,"16","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,1,"N","N","N","N","0",0,"1 coral has one dead polyp; 5% PM",99,"Higgs Heads"
"458","HH_M_1","43402-HH_M_1-2",2018-10-29,"2","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"459","HH_M_1","43402-HH_M_1-15",2018-10-29,"15","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"460","HH_M_1","43402-HH_M_1-16",2018-10-29,"16","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"461","HH_M_1","43402-HH_M_1-1",2018-10-29,"1","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"462","HH_M_1","43402-HH_M_1-33",2018-10-29,"33","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"2 corals paling on outer margins <5%",100,"Higgs Heads"
"463","HH_M_1","43402-HH_M_1-3",2018-10-29,"3","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"464","HH_M_1","43402-HH_M_1-4",2018-10-29,"4","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"465","HH_M_1","43402-HH_M_1-5",2018-10-29,"5","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"Higgs Heads"
"466","HH_M_1","43402-HH_M_1-13",2018-10-29,"13","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"467","HH_M_1","43402-HH_M_1-14",2018-10-29,"14","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"Healthy and growing onto reef",100,"Higgs Heads"
"468","HH_M_1","43402-HH_M_1-15",2018-10-29,"15","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"3 coral paling on margins ~10%",100,"Higgs Heads"
